row,base,category,template,arg,alt,pos,family,eps_mul,eps_abs,base_key,unordered_pair_key,template_key,category_key,base_side,unordered_pair_side,template_side,category_side
16412,132,elements,t2,iron,gold,102,D4,0.01,0.607541,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16413,132,elements,t2,iron,gold,102,D4,0.05,3.037706,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16414,132,elements,t2,iron,gold,102,D4,0.2,12.150823,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16415,132,elements,t2,iron,gold,102,D4,1,60.754112,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16416,132,elements,t2,iron,gold,102,D4,-1,10.121577,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16417,132,elements,t2,iron,silver,102,D4,0.01,0.607541,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16418,132,elements,t2,iron,silver,102,D4,0.05,3.037706,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16419,132,elements,t2,iron,silver,102,D4,0.2,12.150823,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16420,132,elements,t2,iron,silver,102,D4,1,60.754112,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16421,132,elements,t2,iron,silver,102,D4,-1,9.689201,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16422,132,elements,t2,iron,copper,102,D4,0.01,0.607541,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16423,132,elements,t2,iron,copper,102,D4,0.05,3.037706,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16424,132,elements,t2,iron,copper,102,D4,0.2,12.150823,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16425,132,elements,t2,iron,copper,102,D4,1,60.754112,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16426,132,elements,t2,iron,copper,102,D4,-1,9.235800,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16427,132,elements,t2,iron,carbon,102,D4,0.01,0.607541,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16428,132,elements,t2,iron,carbon,102,D4,0.05,3.037706,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16429,132,elements,t2,iron,carbon,102,D4,0.2,12.150823,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16430,132,elements,t2,iron,carbon,102,D4,1,60.754112,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16431,132,elements,t2,iron,carbon,102,D4,-1,12.155518,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16432,132,elements,t2,iron,oxygen,102,D4,0.01,0.607541,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16433,132,elements,t2,iron,oxygen,102,D4,0.05,3.037706,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16434,132,elements,t2,iron,oxygen,102,D4,0.2,12.150823,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16435,132,elements,t2,iron,oxygen,102,D4,1,60.754112,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16436,132,elements,t2,iron,oxygen,102,D4,-1,12.756148,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16437,132,elements,t2,iron,132_0,102,D1,0.01,0.607541,132,elements/t2/132_0+iron,elements/t2,elements,hold,hold,cal,cal
16438,132,elements,t2,iron,132_0,102,D1,0.05,3.037706,132,elements/t2/132_0+iron,elements/t2,elements,hold,hold,cal,cal
16439,132,elements,t2,iron,132_0,102,D1,0.2,12.150823,132,elements/t2/132_0+iron,elements/t2,elements,hold,hold,cal,cal
16440,132,elements,t2,iron,132_0,102,D1,1,60.754112,132,elements/t2/132_0+iron,elements/t2,elements,hold,hold,cal,cal
16441,132,elements,t2,iron,132_1,102,D1,0.01,0.607541,132,elements/t2/132_1+iron,elements/t2,elements,hold,hold,cal,cal
16442,132,elements,t2,iron,132_1,102,D1,0.05,3.037706,132,elements/t2/132_1+iron,elements/t2,elements,hold,hold,cal,cal
16443,132,elements,t2,iron,132_1,102,D1,0.2,12.150823,132,elements/t2/132_1+iron,elements/t2,elements,hold,hold,cal,cal
16444,132,elements,t2,iron,132_1,102,D1,1,60.754112,132,elements/t2/132_1+iron,elements/t2,elements,hold,hold,cal,cal
16445,132,elements,t2,iron,132_2,102,D1,0.01,0.607541,132,elements/t2/132_2+iron,elements/t2,elements,hold,cal,cal,cal
16446,132,elements,t2,iron,132_2,102,D1,0.05,3.037706,132,elements/t2/132_2+iron,elements/t2,elements,hold,cal,cal,cal
16447,132,elements,t2,iron,132_2,102,D1,0.2,12.150823,132,elements/t2/132_2+iron,elements/t2,elements,hold,cal,cal,cal
16448,132,elements,t2,iron,132_2,102,D1,1,60.754112,132,elements/t2/132_2+iron,elements/t2,elements,hold,cal,cal,cal
16449,132,elements,t2,iron,132_3,102,D1,0.01,0.607541,132,elements/t2/132_3+iron,elements/t2,elements,hold,cal,cal,cal
16450,132,elements,t2,iron,132_3,102,D1,0.05,3.037706,132,elements/t2/132_3+iron,elements/t2,elements,hold,cal,cal,cal
16451,132,elements,t2,iron,132_3,102,D1,0.2,12.150823,132,elements/t2/132_3+iron,elements/t2,elements,hold,cal,cal,cal
16452,132,elements,t2,iron,132_3,102,D1,1,60.754112,132,elements/t2/132_3+iron,elements/t2,elements,hold,cal,cal,cal
16453,132,elements,t2,iron,103153,102,D2,0.2,12.150823,132,elements/t2/103153+iron,elements/t2,elements,hold,hold,cal,cal
16454,132,elements,t2,iron,69203,102,D2,0.2,12.150823,132,elements/t2/69203+iron,elements/t2,elements,hold,hold,cal,cal
16455,132,elements,t2,iron,91020,102,D2,0.2,12.150823,132,elements/t2/91020+iron,elements/t2,elements,hold,cal,cal,cal
16456,132,elements,t2,iron,gold,104,D4,0.01,0.607541,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16457,132,elements,t2,iron,gold,104,D4,0.05,3.037706,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16458,132,elements,t2,iron,gold,104,D4,0.2,12.150823,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16459,132,elements,t2,iron,gold,104,D4,1,60.754112,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16460,132,elements,t2,iron,gold,104,D4,-1,7.108684,132,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16461,132,elements,t2,iron,silver,104,D4,0.01,0.607541,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16462,132,elements,t2,iron,silver,104,D4,0.05,3.037706,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16463,132,elements,t2,iron,silver,104,D4,0.2,12.150823,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16464,132,elements,t2,iron,silver,104,D4,1,60.754112,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16465,132,elements,t2,iron,silver,104,D4,-1,7.016970,132,elements/t2/iron+silver,elements/t2,elements,hold,hold,cal,cal
16466,132,elements,t2,iron,copper,104,D4,0.01,0.607541,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16467,132,elements,t2,iron,copper,104,D4,0.05,3.037706,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16468,132,elements,t2,iron,copper,104,D4,0.2,12.150823,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16469,132,elements,t2,iron,copper,104,D4,1,60.754112,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16470,132,elements,t2,iron,copper,104,D4,-1,5.103089,132,elements/t2/copper+iron,elements/t2,elements,hold,cal,cal,cal
16471,132,elements,t2,iron,carbon,104,D4,0.01,0.607541,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16472,132,elements,t2,iron,carbon,104,D4,0.05,3.037706,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16473,132,elements,t2,iron,carbon,104,D4,0.2,12.150823,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16474,132,elements,t2,iron,carbon,104,D4,1,60.754112,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16475,132,elements,t2,iron,carbon,104,D4,-1,5.964334,132,elements/t2/carbon+iron,elements/t2,elements,hold,hold,cal,cal
16476,132,elements,t2,iron,oxygen,104,D4,0.01,0.607541,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16477,132,elements,t2,iron,oxygen,104,D4,0.05,3.037706,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16478,132,elements,t2,iron,oxygen,104,D4,0.2,12.150823,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16479,132,elements,t2,iron,oxygen,104,D4,1,60.754112,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16480,132,elements,t2,iron,oxygen,104,D4,-1,8.373712,132,elements/t2/iron+oxygen,elements/t2,elements,hold,cal,cal,cal
16481,132,elements,t2,iron,132_0,104,D1,0.01,0.607541,132,elements/t2/132_0+iron,elements/t2,elements,hold,hold,cal,cal
16482,132,elements,t2,iron,132_0,104,D1,0.05,3.037706,132,elements/t2/132_0+iron,elements/t2,elements,hold,hold,cal,cal
16483,132,elements,t2,iron,132_0,104,D1,0.2,12.150823,132,elements/t2/132_0+iron,elements/t2,elements,hold,hold,cal,cal
16484,132,elements,t2,iron,132_0,104,D1,1,60.754112,132,elements/t2/132_0+iron,elements/t2,elements,hold,hold,cal,cal
16485,132,elements,t2,iron,132_1,104,D1,0.01,0.607541,132,elements/t2/132_1+iron,elements/t2,elements,hold,hold,cal,cal
16486,132,elements,t2,iron,132_1,104,D1,0.05,3.037706,132,elements/t2/132_1+iron,elements/t2,elements,hold,hold,cal,cal
16487,132,elements,t2,iron,132_1,104,D1,0.2,12.150823,132,elements/t2/132_1+iron,elements/t2,elements,hold,hold,cal,cal
16488,132,elements,t2,iron,132_1,104,D1,1,60.754112,132,elements/t2/132_1+iron,elements/t2,elements,hold,hold,cal,cal
16489,132,elements,t2,iron,132_2,104,D1,0.01,0.607541,132,elements/t2/132_2+iron,elements/t2,elements,hold,cal,cal,cal
16490,132,elements,t2,iron,132_2,104,D1,0.05,3.037706,132,elements/t2/132_2+iron,elements/t2,elements,hold,cal,cal,cal
16491,132,elements,t2,iron,132_2,104,D1,0.2,12.150823,132,elements/t2/132_2+iron,elements/t2,elements,hold,cal,cal,cal
16492,132,elements,t2,iron,132_2,104,D1,1,60.754112,132,elements/t2/132_2+iron,elements/t2,elements,hold,cal,cal,cal
16493,132,elements,t2,iron,132_3,104,D1,0.01,0.607541,132,elements/t2/132_3+iron,elements/t2,elements,hold,cal,cal,cal
16494,132,elements,t2,iron,132_3,104,D1,0.05,3.037706,132,elements/t2/132_3+iron,elements/t2,elements,hold,cal,cal,cal
16495,132,elements,t2,iron,132_3,104,D1,0.2,12.150823,132,elements/t2/132_3+iron,elements/t2,elements,hold,cal,cal,cal
16496,132,elements,t2,iron,132_3,104,D1,1,60.754112,132,elements/t2/132_3+iron,elements/t2,elements,hold,cal,cal,cal
16497,132,elements,t2,iron,90086,104,D2,0.2,12.150823,132,elements/t2/90086+iron,elements/t2,elements,hold,cal,cal,cal
16498,132,elements,t2,iron,241799,104,D2,0.2,12.150823,132,elements/t2/241799+iron,elements/t2,elements,hold,cal,cal,cal
16499,132,elements,t2,iron,52404,104,D2,0.2,12.150823,132,elements/t2/52404+iron,elements/t2,elements,hold,hold,cal,cal
16500,133,elements,t2,gold,iron,101,D4,0.01,0.606772,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16501,133,elements,t2,gold,iron,101,D4,0.05,3.033859,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16502,133,elements,t2,gold,iron,101,D4,0.2,12.135437,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16503,133,elements,t2,gold,iron,101,D4,1,60.677185,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16504,133,elements,t2,gold,iron,101,D4,-1,25.276608,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16505,133,elements,t2,gold,silver,101,D4,0.01,0.606772,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16506,133,elements,t2,gold,silver,101,D4,0.05,3.033859,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16507,133,elements,t2,gold,silver,101,D4,0.2,12.135437,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16508,133,elements,t2,gold,silver,101,D4,1,60.677185,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16509,133,elements,t2,gold,silver,101,D4,-1,20.222748,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16510,133,elements,t2,gold,copper,101,D4,0.01,0.606772,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16511,133,elements,t2,gold,copper,101,D4,0.05,3.033859,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16512,133,elements,t2,gold,copper,101,D4,0.2,12.135437,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16513,133,elements,t2,gold,copper,101,D4,1,60.677185,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16514,133,elements,t2,gold,copper,101,D4,-1,22.237488,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16515,133,elements,t2,gold,carbon,101,D4,0.01,0.606772,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16516,133,elements,t2,gold,carbon,101,D4,0.05,3.033859,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16517,133,elements,t2,gold,carbon,101,D4,0.2,12.135437,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16518,133,elements,t2,gold,carbon,101,D4,1,60.677185,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16519,133,elements,t2,gold,carbon,101,D4,-1,26.299501,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16520,133,elements,t2,gold,oxygen,101,D4,0.01,0.606772,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16521,133,elements,t2,gold,oxygen,101,D4,0.05,3.033859,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16522,133,elements,t2,gold,oxygen,101,D4,0.2,12.135437,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16523,133,elements,t2,gold,oxygen,101,D4,1,60.677185,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16524,133,elements,t2,gold,oxygen,101,D4,-1,27.049820,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16525,133,elements,t2,gold,133_0,101,D1,0.01,0.606772,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16526,133,elements,t2,gold,133_0,101,D1,0.05,3.033859,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16527,133,elements,t2,gold,133_0,101,D1,0.2,12.135437,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16528,133,elements,t2,gold,133_0,101,D1,1,60.677185,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16529,133,elements,t2,gold,133_1,101,D1,0.01,0.606772,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16530,133,elements,t2,gold,133_1,101,D1,0.05,3.033859,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16531,133,elements,t2,gold,133_1,101,D1,0.2,12.135437,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16532,133,elements,t2,gold,133_1,101,D1,1,60.677185,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16533,133,elements,t2,gold,133_2,101,D1,0.01,0.606772,133,elements/t2/133_2+gold,elements/t2,elements,hold,cal,cal,cal
16534,133,elements,t2,gold,133_2,101,D1,0.05,3.033859,133,elements/t2/133_2+gold,elements/t2,elements,hold,cal,cal,cal
16535,133,elements,t2,gold,133_2,101,D1,0.2,12.135437,133,elements/t2/133_2+gold,elements/t2,elements,hold,cal,cal,cal
16536,133,elements,t2,gold,133_2,101,D1,1,60.677185,133,elements/t2/133_2+gold,elements/t2,elements,hold,cal,cal,cal
16537,133,elements,t2,gold,133_3,101,D1,0.01,0.606772,133,elements/t2/133_3+gold,elements/t2,elements,hold,cal,cal,cal
16538,133,elements,t2,gold,133_3,101,D1,0.05,3.033859,133,elements/t2/133_3+gold,elements/t2,elements,hold,cal,cal,cal
16539,133,elements,t2,gold,133_3,101,D1,0.2,12.135437,133,elements/t2/133_3+gold,elements/t2,elements,hold,cal,cal,cal
16540,133,elements,t2,gold,133_3,101,D1,1,60.677185,133,elements/t2/133_3+gold,elements/t2,elements,hold,cal,cal,cal
16541,133,elements,t2,gold,68176,101,D2,0.2,12.135437,133,elements/t2/68176+gold,elements/t2,elements,hold,hold,cal,cal
16542,133,elements,t2,gold,122269,101,D2,0.2,12.135437,133,elements/t2/122269+gold,elements/t2,elements,hold,hold,cal,cal
16543,133,elements,t2,gold,214016,101,D2,0.2,12.135437,133,elements/t2/214016+gold,elements/t2,elements,hold,cal,cal,cal
16544,133,elements,t2,gold,iron,102,D4,0.01,0.606772,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16545,133,elements,t2,gold,iron,102,D4,0.05,3.033859,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16546,133,elements,t2,gold,iron,102,D4,0.2,12.135437,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16547,133,elements,t2,gold,iron,102,D4,1,60.677185,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16548,133,elements,t2,gold,iron,102,D4,-1,10.121577,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16549,133,elements,t2,gold,silver,102,D4,0.01,0.606772,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16550,133,elements,t2,gold,silver,102,D4,0.05,3.033859,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16551,133,elements,t2,gold,silver,102,D4,0.2,12.135437,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16552,133,elements,t2,gold,silver,102,D4,1,60.677185,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16553,133,elements,t2,gold,silver,102,D4,-1,7.766560,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16554,133,elements,t2,gold,copper,102,D4,0.01,0.606772,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16555,133,elements,t2,gold,copper,102,D4,0.05,3.033859,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16556,133,elements,t2,gold,copper,102,D4,0.2,12.135437,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16557,133,elements,t2,gold,copper,102,D4,1,60.677185,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16558,133,elements,t2,gold,copper,102,D4,-1,6.489717,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16559,133,elements,t2,gold,carbon,102,D4,0.01,0.606772,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16560,133,elements,t2,gold,carbon,102,D4,0.05,3.033859,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16561,133,elements,t2,gold,carbon,102,D4,0.2,12.135437,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16562,133,elements,t2,gold,carbon,102,D4,1,60.677185,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16563,133,elements,t2,gold,carbon,102,D4,-1,14.033520,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16564,133,elements,t2,gold,oxygen,102,D4,0.01,0.606772,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16565,133,elements,t2,gold,oxygen,102,D4,0.05,3.033859,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16566,133,elements,t2,gold,oxygen,102,D4,0.2,12.135437,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16567,133,elements,t2,gold,oxygen,102,D4,1,60.677185,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16568,133,elements,t2,gold,oxygen,102,D4,-1,11.647709,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16569,133,elements,t2,gold,133_0,102,D1,0.01,0.606772,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16570,133,elements,t2,gold,133_0,102,D1,0.05,3.033859,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16571,133,elements,t2,gold,133_0,102,D1,0.2,12.135437,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16572,133,elements,t2,gold,133_0,102,D1,1,60.677185,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16573,133,elements,t2,gold,133_1,102,D1,0.01,0.606772,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16574,133,elements,t2,gold,133_1,102,D1,0.05,3.033859,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16575,133,elements,t2,gold,133_1,102,D1,0.2,12.135437,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16576,133,elements,t2,gold,133_1,102,D1,1,60.677185,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16577,133,elements,t2,gold,133_2,102,D1,0.01,0.606772,133,elements/t2/133_2+gold,elements/t2,elements,hold,cal,cal,cal
16578,133,elements,t2,gold,133_2,102,D1,0.05,3.033859,133,elements/t2/133_2+gold,elements/t2,elements,hold,cal,cal,cal
16579,133,elements,t2,gold,133_2,102,D1,0.2,12.135437,133,elements/t2/133_2+gold,elements/t2,elements,hold,cal,cal,cal
16580,133,elements,t2,gold,133_2,102,D1,1,60.677185,133,elements/t2/133_2+gold,elements/t2,elements,hold,cal,cal,cal
16581,133,elements,t2,gold,133_3,102,D1,0.01,0.606772,133,elements/t2/133_3+gold,elements/t2,elements,hold,cal,cal,cal
16582,133,elements,t2,gold,133_3,102,D1,0.05,3.033859,133,elements/t2/133_3+gold,elements/t2,elements,hold,cal,cal,cal
16583,133,elements,t2,gold,133_3,102,D1,0.2,12.135437,133,elements/t2/133_3+gold,elements/t2,elements,hold,cal,cal,cal
16584,133,elements,t2,gold,133_3,102,D1,1,60.677185,133,elements/t2/133_3+gold,elements/t2,elements,hold,cal,cal,cal
16585,133,elements,t2,gold,26839,102,D2,0.2,12.135437,133,elements/t2/26839+gold,elements/t2,elements,hold,cal,cal,cal
16586,133,elements,t2,gold,94415,102,D2,0.2,12.135437,133,elements/t2/94415+gold,elements/t2,elements,hold,hold,cal,cal
16587,133,elements,t2,gold,5450,102,D2,0.2,12.135437,133,elements/t2/5450+gold,elements/t2,elements,hold,hold,cal,cal
16588,133,elements,t2,gold,iron,104,D4,0.01,0.606772,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16589,133,elements,t2,gold,iron,104,D4,0.05,3.033859,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16590,133,elements,t2,gold,iron,104,D4,0.2,12.135437,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16591,133,elements,t2,gold,iron,104,D4,1,60.677185,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16592,133,elements,t2,gold,iron,104,D4,-1,7.108684,133,elements/t2/gold+iron,elements/t2,elements,hold,hold,cal,cal
16593,133,elements,t2,gold,silver,104,D4,0.01,0.606772,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16594,133,elements,t2,gold,silver,104,D4,0.05,3.033859,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16595,133,elements,t2,gold,silver,104,D4,0.2,12.135437,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16596,133,elements,t2,gold,silver,104,D4,1,60.677185,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16597,133,elements,t2,gold,silver,104,D4,-1,4.949146,133,elements/t2/gold+silver,elements/t2,elements,hold,hold,cal,cal
16598,133,elements,t2,gold,copper,104,D4,0.01,0.606772,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16599,133,elements,t2,gold,copper,104,D4,0.05,3.033859,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16600,133,elements,t2,gold,copper,104,D4,0.2,12.135437,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16601,133,elements,t2,gold,copper,104,D4,1,60.677185,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16602,133,elements,t2,gold,copper,104,D4,-1,5.323440,133,elements/t2/copper+gold,elements/t2,elements,hold,hold,cal,cal
16603,133,elements,t2,gold,carbon,104,D4,0.01,0.606772,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16604,133,elements,t2,gold,carbon,104,D4,0.05,3.033859,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16605,133,elements,t2,gold,carbon,104,D4,0.2,12.135437,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16606,133,elements,t2,gold,carbon,104,D4,1,60.677185,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16607,133,elements,t2,gold,carbon,104,D4,-1,6.816272,133,elements/t2/carbon+gold,elements/t2,elements,hold,hold,cal,cal
16608,133,elements,t2,gold,oxygen,104,D4,0.01,0.606772,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16609,133,elements,t2,gold,oxygen,104,D4,0.05,3.033859,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16610,133,elements,t2,gold,oxygen,104,D4,0.2,12.135437,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16611,133,elements,t2,gold,oxygen,104,D4,1,60.677185,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16612,133,elements,t2,gold,oxygen,104,D4,-1,9.330973,133,elements/t2/gold+oxygen,elements/t2,elements,hold,hold,cal,cal
16613,133,elements,t2,gold,133_0,104,D1,0.01,0.606772,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16614,133,elements,t2,gold,133_0,104,D1,0.05,3.033859,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16615,133,elements,t2,gold,133_0,104,D1,0.2,12.135437,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16616,133,elements,t2,gold,133_0,104,D1,1,60.677185,133,elements/t2/133_0+gold,elements/t2,elements,hold,hold,cal,cal
16617,133,elements,t2,gold,133_1,104,D1,0.01,0.606772,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16618,133,elements,t2,gold,133_1,104,D1,0.05,3.033859,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
16619,133,elements,t2,gold,133_1,104,D1,0.2,12.135437,133,elements/t2/133_1+gold,elements/t2,elements,hold,hold,cal,cal
